user_id,account_number,currency_code,balance,created_at
69,5545438473246091,EUR,5573.21,3418-12-08T03:25:00
50,347596281808899,JPY,9026.62,8317-11-03T13:32:00
21,4270604944087109,XPT,6605.93,2850-07-05T02:43:00
64,5423783052254629,BOB,6616.34,6998-03-21T17:38:00
29,5310754484009218,CVE,2509.35,3293-04-20T13:10:00
74,341444689164898,GBP,1478.16,4175-02-24T06:39:00
9,342670489474668,PGK,1915.21,3394-03-19T13:36:00
12,345468002740559,HUF,8598.40,5496-02-22T04:30:00
68,5569452470598983,IRR,7485.62,5687-04-20T14:06:00
69,344840262813633,QAR,3989.33,6170-06-28T23:22:00
78,5146434700944361,MDL,1033.94,2917-03-15T14:37:00
43,4986517200877200,XBA,1155.73,3619-05-02T14:23:00
48,340969934983153,IDR,9354.40,4102-05-27T09:14:00
67,345846436303061,GNF,488.61,6875-11-20T21:31:00
1,5273398367076939,CLP,2167.91,5873-01-25T06:14:00
44,4298726135715,ETB,938.35,6495-09-13T03:17:00
14,4160387283793,SOS,2071.84,1790-10-21T08:05:00
97,5280185523799517,XOF,5662.27,3353-07-25T08:23:00
50,5288394306475590,OMR,3361.53,2363-11-12T07:33:00
41,4158129619805,AMD,5937.20,7739-01-05T19:06:00
3,4411306452642,KWD,5841.38,3722-03-29T16:58:00
34,5297931168646328,KWD,8984.38,3766-08-25T04:22:00
45,4984112043193,UAH,9575.58,1720-01-02T15:42:00
65,5594725083731243,SZL,8632.90,1311-06-30T06:24:00
11,4095862928368,PHP,8372.59,9662-10-31T20:59:00
7,5474481234241196,MKD,4330.85,7397-11-13T00:11:00
53,5151356766906277,AUD,3586.64,9013-04-22T17:37:00
11,375220048500674,LKR,8808.14,8479-12-12T23:01:00
98,4201155004580511,XOF,4875.22,5437-08-04T18:00:00
37,5417123358708903,HRK,8076.75,6700-12-03T04:36:00
46,5360291314463546,XPT,3074.10,8937-06-15T00:38:00
76,4472654684071,RON,609.91,8089-08-09T21:03:00
12,347679683419771,AED,5245.94,4039-10-18T08:50:00
99,5402868464746497,XFU,3620.20,7902-01-12T11:41:00
51,346716783867005,MGA,870.32,2848-03-25T17:53:00
19,4057231001228,KES,6296.39,7919-11-12T13:19:00
67,5215184062196037,JOD,3790.25,8579-02-23T03:02:00
24,5245899853827441,AOA,8643.31,3508-02-28T04:10:00
67,5386635561136900,CVE,8376.64,1331-08-07T08:08:00
67,5367461216185868,CHF,5333.59,2058-04-16T14:59:00
18,348493572364531,LTL,4046.32,5133-12-26T21:38:00
22,5260869642484242,RON,2232.89,8995-02-15T02:53:00
45,370741550828595,ZMK,437.66,4372-05-29T07:13:00
38,4005336564989767,XAG,2175.73,1330-07-18T21:49:00
11,5162660275601809,KMF,9628.36,8896-02-05T11:14:00
19,5355235415859414,INR,5119.99,1604-07-23T10:15:00
23,5351083794616128,PAB,7228.19,2858-01-02T19:53:00
87,4435458742796409,BIF,5209.42,2779-02-12T01:44:00
7,5119895162182166,BZD,3715.99,8252-10-21T14:43:00
1,377279579355894,RUB,7320.02,8582-07-05T22:27:00
24,4219559036516882,XBD,2053.07,5241-09-14T09:33:00
35,5221957638968035,BAM,47.88,3282-09-11T00:09:00
96,345586604590462,CAD,3806.97,1082-12-18T22:18:00
26,4145477163546,NZD,3798.41,5867-01-28T17:26:00
65,5318944698524993,XAG,9041.00,8859-04-18T14:37:00
56,5375166642035153,BAM,1423.49,1748-03-15T03:32:00
87,5533363682759763,LKR,6131.16,4194-08-21T17:30:00
48,348291105938032,MNT,8422.32,9250-10-01T11:00:00
26,4731098606867,TJS,6541.50,9539-10-24T19:45:00
16,372483509381044,SBD,6462.85,8677-09-10T23:21:00
61,372309503842435,PKR,1384.47,1737-12-13T02:17:00
13,370000743796929,AOA,703.40,1243-12-19T19:09:00
77,373450272293873,CRC,3075.15,1758-10-12T05:03:00
12,371508906105576,ZAR,7871.58,9451-09-24T01:08:00
41,376554447388278,CHF,9557.11,8103-06-05T21:17:00
28,5182568319446196,SBD,4945.96,7538-06-22T00:19:00
97,343128249440636,MMK,9196.16,9714-11-10T13:28:00
43,5216430049409715,XAG,3240.02,2354-02-12T09:49:00
9,348410241482647,XBB,2071.96,9666-02-28T06:17:00
79,4587127728598339,MOP,921.77,2301-07-19T02:47:00
48,4824539500570,RUB,1362.58,7019-10-24T03:56:00
78,4593967505513,IDR,1585.90,9785-10-18T00:08:00
23,5338748765429333,MNT,6217.29,4743-11-27T06:28:00
36,5387660172707773,KYD,8493.15,9024-03-06T11:02:00
98,4297512747283453,ANG,7322.46,5443-04-19T17:26:00
95,5106560766560473,AMD,4521.21,9048-01-16T00:59:00
87,4621842569441534,CHF,716.77,1435-06-06T14:44:00
93,5176547243553366,DOP,5803.71,5636-01-23T11:15:00
32,5149757328401563,UYU,8204.15,1568-11-22T09:59:00
45,378407834349270,SAR,7732.76,2075-08-22T20:21:00
94,372980791017422,CLP,3923.40,4373-08-13T15:11:00
73,5353878118217497,DJF,212.91,7099-03-12T10:48:00
45,4948646848156,AMD,1697.18,3111-04-29T13:33:00
68,347755516680665,CDF,1607.78,6773-05-04T07:53:00
97,5435507266284502,XPD,5310.46,3994-03-03T06:05:00
47,345670913630545,RON,8881.36,1912-04-06T12:04:00
43,5287608239342549,UGX,521.01,4148-10-15T09:19:00
41,4125114517347,MVR,8884.79,9843-02-17T18:35:00
91,345978185975481,YER,2570.97,1734-10-26T05:07:00
49,5340945413758354,SEK,3292.25,6172-07-06T12:45:00
93,341323543941660,JOD,8727.28,2553-03-22T10:23:00
66,5120998491091533,LYD,9987.98,4958-06-03T04:00:00
40,5194919825109834,BWP,4018.73,7457-06-26T09:21:00
93,4886115988470198,CRC,8748.97,4217-11-14T23:30:00
93,5270600937087657,TND,6191.38,7453-01-30T19:42:00
57,373504045122206,LKR,850.23,7685-11-09T20:32:00
81,348444030409001,SLL,6935.10,1514-11-03T08:40:00
12,4717022038446225,PYG,5070.44,4490-05-30T21:15:00
58,349272232283704,EEK,4660.92,9654-06-24T13:58:00
55,344942669990980,SGD,4206.87,1269-07-01T18:57:00
16,5173467713806116,XDR,5112.47,2242-01-02T04:24:00
35,345149357028879,XPT,3332.53,1310-08-06T06:41:00
58,4066939231013584,XAG,7208.90,4921-06-20T06:10:00
70,4227565215627,MMK,4545.82,2630-11-24T05:38:00
89,376827432124332,UGX,455.51,7259-09-15T03:49:00
3,4393266642758,RWF,8585.66,1418-08-13T00:53:00
21,4604844768596960,GYD,5063.23,2263-01-13T03:41:00
69,4595646732393,RWF,2941.34,5434-07-29T09:36:00
74,4597445866680018,ALL,2305.14,3335-02-19T04:34:00
84,4729781353279240,NZD,3453.95,3233-07-02T02:51:00
95,347102352989324,EGP,9142.53,8743-01-14T21:06:00
83,5266317982751410,PGK,6345.20,4341-02-22T13:40:00
13,349346189942444,TRY,7526.27,3125-03-12T15:39:00
23,4839218820801105,MYR,4448.06,4981-09-01T22:49:00
83,374924875829998,DOP,4905.95,5771-07-13T01:14:00
10,5106200975753557,LKR,6355.22,1536-11-22T14:30:00
20,4675710080609373,XBD,5908.54,3388-01-09T09:23:00
6,377519719264609,SLL,1812.80,9247-09-09T18:57:00
1,376248184397170,ETB,702.13,6383-02-03T09:56:00
70,4780471269586088,MOP,8875.74,6476-04-19T09:50:00
64,4258419024859806,IDR,6594.97,7606-03-18T23:34:00
29,4897707100445,SZL,1732.50,9722-08-19T18:34:00
4,5355411798315098,HNL,4662.61,2677-01-26T00:34:00
70,4068705714615544,GHS,1419.77,9678-04-06T10:20:00
32,348401965296960,XOF,5517.59,1861-02-07T13:54:00
5,4930233813047,XAG,4263.45,2410-09-22T05:44:00
39,5304477767123914,MOP,6400.16,3783-03-26T15:49:00
13,5356790361400737,SVC,1096.69,9185-06-16T16:49:00
87,341887276076635,BHD,6486.61,5862-04-21T18:23:00
96,346672624926084,MUR,5722.92,6835-04-18T14:55:00
21,375619698327435,LRD,9978.15,8583-03-19T22:23:00
70,4250630734083465,JPY,2800.02,8700-01-09T06:54:00
35,4491585083302891,DZD,1663.87,4529-05-07T06:53:00
54,5348493139837501,UGX,611.84,5911-11-06T22:24:00
16,348601629191378,HNL,8598.22,8897-07-19T03:14:00
33,4329074293588,ZMK,1493.98,4930-01-31T05:17:00
30,5141101089497304,BYR,2062.27,6752-09-03T03:09:00
13,345964864159555,AOA,2984.95,1011-02-11T21:52:00
74,5212148639236470,GEL,9558.63,5600-10-06T03:47:00
23,341810710908265,HTG,6226.36,4355-12-16T19:02:00
18,5310473167299638,BMD,7026.84,5424-11-15T05:00:00
18,5332692580172098,XAF,81.22,8028-10-30T19:59:00
2,4812601931697,ISK,4632.90,5851-08-31T05:41:00
72,4941760024000500,XBA,732.38,2365-08-07T06:11:00
92,344432016693507,ERN,6008.96,7175-02-28T23:45:00
26,5281290841427889,MYR,2888.12,5354-04-23T04:56:00
93,4387559070540,SHP,8907.98,4441-07-27T01:05:00
54,5538307227731303,XOF,9664.81,9351-04-26T08:48:00
100,4424274783638,BOB,760.02,6880-09-01T23:10:00
85,4234393614873049,SBD,1831.70,9059-03-22T18:43:00
97,4731648737315295,INR,9090.48,3855-05-07T10:23:00
68,4615078066827,BHD,4870.77,5932-10-14T21:52:00
48,4701598961781850,XPD,8878.10,8860-12-26T00:00:00
43,4087457742725807,BIF,8032.28,6501-11-07T08:55:00
1,5418356472521757,IDR,1788.27,9430-08-27T20:14:00
71,4508261348384,JPY,5304.04,2205-01-21T21:52:00
97,5239326683306832,KYD,3038.93,3230-07-22T19:19:00
12,4907236481162820,ERN,2143.93,1604-06-04T19:44:00
77,5199759421827107,XBD,4931.42,6468-05-02T06:53:00
99,342658834201493,XBB,3062.15,1275-11-13T23:42:00
93,345639807202565,BZD,4996.75,2960-12-09T16:01:00
28,4138014594716878,RON,2701.11,3449-12-11T15:13:00
77,5350821901224182,RWF,5985.46,7763-03-05T17:51:00
10,5487912977786356,FKP,8087.49,1712-04-13T06:13:00
64,5148878169359438,THB,9976.00,9185-10-13T20:33:00
96,5472738614597956,LYD,8200.66,1159-01-06T06:18:00
38,4162433192150,ALL,7190.33,4304-03-19T12:35:00
67,347942323106194,IQD,2260.45,3403-06-01T00:59:00
39,373136762517553,KMF,9672.92,2707-03-17T04:13:00
66,4074982364510,COP,996.53,6937-08-02T02:42:00
98,4718768700965,HTG,1028.15,6399-09-05T13:09:00
83,5489245221541030,MOP,8946.55,8271-05-04T11:42:00
90,340879288010221,MVR,4781.93,2831-05-25T20:40:00
56,379450907353663,GTQ,3102.03,6207-01-10T09:20:00
50,5373906746490644,MAD,8207.69,7804-11-04T06:32:00
61,5358816374859391,CRC,4599.74,4526-03-25T20:40:00
100,349615800583596,SHP,9697.82,3325-06-27T23:28:00
93,5117997232119913,SBD,2741.79,4050-12-10T15:50:00
53,379264085417285,CAD,741.40,3060-09-23T15:05:00
43,4126741226302,UZS,3924.08,6214-09-07T04:46:00
63,5448545057528526,NGN,1394.80,5075-09-12T06:35:00
4,5376744865755514,STD,7098.79,7595-04-27T15:43:00
74,4139857667643414,GMD,6.51,2174-11-28T10:39:00
78,4946608456266088,MMK,4522.97,7306-02-21T07:37:00
24,5294795628648320,TND,6573.55,3564-01-27T07:28:00
50,379889749331756,UZS,1523.49,2825-06-14T13:23:00
16,5250994198165904,GHS,8310.71,9486-04-16T23:55:00
19,4620787676347,SLL,2328.55,9459-10-23T03:14:00
18,4392459810177,BBD,7314.37,9078-05-17T04:55:00
47,5394667014423106,ERN,4876.05,7348-07-15T20:29:00
21,4731077191058268,SAR,226.84,5659-12-10T21:35:00
35,4902479899848979,MWK,9954.60,4364-06-20T03:10:00
70,5577552772885010,EEK,7054.50,8377-01-30T11:20:00
30,5204963916631916,LBP,7341.49,6973-12-21T18:43:00
62,349486702797967,BYR,6327.82,4913-12-05T18:33:00
99,4421596595835828,EEK,4564.78,1643-07-13T21:26:00
86,5305042098379913,VEF,2405.17,1697-12-05T19:23:00
73,4456175320647,KZT,4738.42,4419-08-25T11:31:00
28,5209404935822819,DKK,4172.23,9998-10-07T09:23:00
51,4936990962652890,CHF,9537.13,6079-05-24T02:01:00
69,340122384528399,USD,9843.39,2858-08-27T05:24:00
19,5597720233556340,XBC,286.65,6405-05-17T14:51:00
61,5199462417807874,YER,7345.32,4312-09-24T11:03:00
11,377484545268552,IQD,5182.96,9412-04-27T11:09:00
79,4545311185208,KGS,6757.62,6496-10-22T12:19:00
87,376407069470321,RSD,4521.29,2217-01-26T20:22:00
43,343236625847948,PAB,5973.12,8055-06-16T20:09:00
9,346762144022979,AED,378.58,3710-03-06T14:05:00
66,5129774196023514,IRR,9696.64,7046-02-07T13:39:00
72,5516971934210095,ZAR,556.95,1318-03-22T04:54:00
96,5263882753838632,HKD,7357.49,3484-04-17T00:29:00
58,4708167119921,GBP,3431.20,9351-03-30T01:10:00
40,5382840700261494,LYD,4368.76,2846-03-17T13:38:00
24,5407490381409979,MOP,5361.30,4484-03-11T11:08:00
20,4243728905519,RSD,3153.63,9368-10-10T06:14:00
84,4258337705157102,HNL,8186.52,5352-12-30T01:59:00
68,371228338391663,DOP,2232.30,6772-10-04T06:31:00
64,4406169539933,TMT,187.25,5252-02-18T09:25:00
5,4105556322534,AED,2369.32,9755-08-16T22:56:00
59,370805255766552,AFN,2166.79,9163-02-12T03:16:00
28,4395724689407500,CNY,5965.58,6194-02-09T19:12:00
18,5268294678350997,ISK,5094.25,1349-04-18T01:25:00
45,4952210301562430,MVR,7049.19,9091-03-14T06:09:00
47,4565312239179128,IRR,8957.35,5559-06-23T07:51:00
17,379232808967167,DOP,9891.61,8167-06-24T01:24:00
73,340786912591626,SCR,4010.45,5585-12-12T00:09:00
46,379945787075222,XBB,8252.38,2789-12-24T11:35:00
54,5383373107341353,CVE,1261.43,4458-02-02T08:27:00
7,5406785984081179,WST,6195.87,6553-08-04T14:49:00
90,4586106948110696,XOF,444.60,9653-04-05T06:50:00
40,5414294485613390,SYP,6887.64,9232-03-12T22:56:00
26,346586318427359,GBP,1916.01,8892-06-23T15:49:00
9,370821580884827,BYR,1170.83,5407-01-05T21:49:00
91,5167279564031845,PGK,4999.24,1970-11-24T22:42:00
77,5289177086345987,SRD,2482.08,5951-11-14T09:43:00
12,5579350332501575,BSD,463.57,8763-01-24T19:35:00
83,5465970314930257,WST,1380.17,5059-01-17T02:45:00
71,5302182205350606,CZK,4410.05,9813-11-05T16:52:00
28,5197487497696303,SRD,6790.78,2025-04-03T05:07:00
17,4838944216679,CDF,5796.29,5383-04-25T05:15:00
46,5193457063377319,BDT,7153.81,3066-06-15T12:36:00
64,347361519867081,SAR,4195.39,5653-09-06T11:55:00
23,374651208273661,FKP,4455.59,6744-05-21T17:25:00
34,377584843635164,INR,4785.12,2166-01-04T13:26:00
25,5298297719583892,ZMK,5021.37,2817-06-20T12:53:00
17,348811758765368,NOK,6672.03,2849-04-02T21:11:00
24,5253876839061138,ZAR,2433.74,4861-09-07T16:22:00
72,4110402888018972,ARS,6405.24,6032-10-29T06:25:00
17,5584950213904633,VND,5843.37,1032-05-16T05:13:00
51,5265775643827161,CRC,5799.67,7813-03-26T21:14:00
80,4688306678469,TTD,2397.07,5571-03-19T17:37:00
99,4803575664928431,CZK,4575.91,8435-02-11T07:26:00
4,5385361450851803,CAD,3334.11,7424-05-06T06:51:00
19,4495792112984,IQD,3318.96,5898-09-22T17:15:00
21,4536105714530534,UYU,3050.54,7028-10-16T10:26:00
20,4213220525522,SZL,4159.52,6025-11-13T22:23:00
41,4710810080758,XDR,9988.22,6640-04-09T20:18:00
12,5415410214098294,AWG,8698.18,1136-12-29T14:54:00
10,349374611933997,KWD,1068.09,9549-07-19T20:48:00
75,370104799515007,PHP,841.50,7793-03-15T06:06:00
24,4787310968825,ANG,8318.68,9182-02-28T19:02:00
97,5232501204419457,FKP,7616.64,7756-09-25T04:28:00
3,4575558920865429,INR,4155.02,4934-11-02T23:05:00
93,379952461275311,CHF,2158.35,9086-06-28T09:33:00
10,377421203012349,AUD,2511.63,3295-08-29T23:43:00
21,4970594811866,VEF,9231.40,4021-02-20T05:27:00
49,343393196691072,FKP,6311.16,6250-04-30T10:42:00
24,5240408484402379,KYD,4844.06,3209-09-14T12:25:00
7,4463680146632519,PGK,3813.39,6824-11-03T06:08:00
92,378365598181469,GYD,6867.03,4292-01-06T20:28:00
29,5486091206553936,DJF,3292.66,1536-07-01T15:24:00
94,373223168027239,RSD,4793.33,2918-02-15T21:46:00
59,5163021833161142,IQD,5882.36,8794-06-02T08:41:00
32,4805720107255,ALL,2750.90,5732-02-14T05:27:00
14,378053527191258,LYD,3441.45,5606-11-12T14:55:00
2,373535616879621,MVR,5282.64,6221-08-23T09:52:00
84,5495256534387625,USD,9173.80,4881-04-11T07:16:00
2,4484465765887254,SAR,4744.33,3436-12-08T02:05:00
38,5102639173809360,XBC,253.94,4991-02-22T20:41:00
27,4677505314183,LBP,9708.61,3727-03-19T18:56:00
65,5492178779728573,NGN,2728.61,8420-10-05T22:23:00
66,5141774570822428,IRR,0.68,1710-10-10T05:53:00
45,345178125804589,XBD,1620.77,9961-07-19T00:41:00
95,5179505853920348,DJF,3160.94,1385-10-24T19:35:00
91,377532197339880,FJD,3907.04,4837-11-11T13:48:00
74,5365079230793350,MUR,9651.23,4992-09-07T11:47:00
37,4264100409892,ETB,7025.74,5671-10-13T23:28:00
32,4084069611926,KGS,6957.61,8395-06-06T17:52:00
31,346381824390864,BMD,9270.60,4657-10-25T17:38:00
50,4604416201212,INR,7387.13,7452-05-12T11:06:00
8,5370792551440368,ZWL,8294.14,3099-09-22T03:26:00
46,344060512776540,THB,4891.28,3502-06-14T23:21:00
46,347039292370185,SYP,7390.42,9438-02-06T14:58:00
40,378342835227771,HRK,3761.62,1452-10-26T01:36:00
61,5263789928638351,BSD,9337.61,3176-06-16T17:11:00
54,344093331028285,GBP,7309.00,5218-01-24T06:27:00
58,4143207572615,BSD,3298.31,1708-05-02T11:56:00
33,5395057953954940,GYD,1133.15,8270-06-21T19:59:00
98,5473825940216473,VEF,2957.67,5392-03-11T15:35:00
68,5537624089391922,ZAR,5656.00,7877-08-01T05:41:00
21,5325157502567774,AMD,5715.98,1565-06-10T09:25:00
2,4355240567769,TRY,9873.03,7714-05-15T14:17:00
85,5420162086831251,KES,1123.97,3155-07-27T13:41:00
1,5598486617634520,WST,293.04,6004-12-12T06:57:00
68,4776318933611469,KZT,5581.20,1027-09-14T18:14:00
24,349052824702789,AOA,6644.39,3321-11-09T22:08:00
65,5477409263094548,MWK,1981.62,9738-04-14T03:20:00
1,342644694713480,XBC,3608.60,2976-11-03T12:23:00
42,5476874107233324,GTQ,8228.60,4143-06-15T22:54:00
3,5486212915475563,STD,4003.58,9593-02-28T15:58:00
33,5588306094481777,UZS,399.62,1362-11-28T09:57:00
70,5249343960631137,CVE,9352.51,6844-02-21T03:29:00
73,373535553522501,PGK,1967.04,8070-12-22T16:48:00
56,5248130379575117,GBP,4264.66,7382-07-04T14:34:00
19,4963360471231659,NPR,7918.72,9365-10-04T05:43:00
68,347998645694235,BYR,8726.39,9906-12-03T20:12:00
86,376845515526443,NPR,8038.19,6972-07-04T09:23:00
60,4289128045625,IDR,8988.16,7823-10-04T23:43:00
80,343593376795242,BZD,8866.45,5946-01-19T03:37:00
86,4030589765280746,KHR,5305.70,7162-04-09T21:29:00
91,4669381404867,UZS,4588.10,5726-12-13T21:58:00
23,379795544119351,GEL,4759.69,1267-03-22T04:33:00
10,377481240785245,ISK,6100.54,2355-01-04T21:55:00
6,373587600735234,CHF,8179.42,6048-04-06T05:18:00
25,5527361961475810,CVE,1440.74,1515-06-05T18:39:00
4,4143031334855579,MOP,7557.20,9707-06-29T02:04:00
37,5556684134962511,PYG,9665.45,5196-10-05T17:08:00
73,340831604871082,VEF,7347.39,2579-02-19T17:28:00
43,5367896042330206,WST,5555.81,3434-11-12T03:58:00
2,349879553527001,SGD,7521.67,2536-10-13T04:13:00
44,370638031548591,BND,9767.21,4542-10-08T23:13:00
73,342852199391501,OMR,671.22,6098-11-20T15:02:00
79,5570719840396760,SBD,5173.09,3498-08-26T15:27:00
71,374219270939056,CZK,984.86,6356-02-01T09:26:00
24,5535446229542210,EUR,7229.28,9746-03-11T14:30:00
6,4904535924481,CHF,1521.84,6812-07-12T13:07:00
37,342629242939957,ISK,1140.54,2734-09-22T01:24:00
58,4057033172819,CHF,8125.59,1016-08-30T09:46:00
53,5554820135721306,AWG,4402.46,7390-12-11T06:09:00
85,5373498903965089,XAU,9078.35,3932-10-31T04:08:00
9,4235633799128,ANG,2790.10,8187-08-31T01:07:00
96,5140216901383507,SOS,1537.77,3740-04-26T13:01:00
47,4949426814637891,BDT,7067.57,6935-06-15T02:01:00
25,4388483580484,FJD,2664.22,6349-05-08T02:10:00
28,372440403810445,FJD,4709.89,4161-10-24T04:25:00
76,4945093070260,BBD,3846.39,8429-12-26T08:45:00
19,371193592378850,SLL,160.04,5163-05-24T07:09:00
23,346785705391367,LVL,7843.94,1162-08-21T16:25:00
92,4848219227036161,THB,542.65,5109-10-08T15:41:00
81,4481185428432,KWD,5759.40,3554-12-31T22:17:00
46,5213225239056208,ZAR,8034.46,8419-10-14T13:51:00
10,5235709068297250,CRC,6238.68,1946-04-21T19:34:00
46,374877531041095,AWG,3154.97,5884-12-08T23:16:00
44,378403464570528,CDF,8250.06,2670-07-27T16:11:00
92,4571955420371649,BIF,2734.39,3894-11-26T18:03:00
94,344198692468815,BMD,7904.21,3701-10-18T05:51:00
12,4966314400318,NZD,7126.08,9087-12-20T07:28:00
16,375503748539832,SAR,5579.11,6184-05-28T19:11:00
80,5377693085285555,UGX,830.57,3481-10-16T02:23:00
29,4816901114749,BDT,2304.32,7969-11-20T00:42:00
45,344644690708089,GHS,2994.09,7650-07-22T14:51:00
29,4353029578816658,XCD,3584.14,7703-11-09T20:35:00
3,4139709500492915,RON,5873.60,5141-02-05T05:27:00
85,5239607216953160,AMD,1365.70,9856-12-09T05:42:00
90,4491597052826495,HUF,4724.71,4587-12-31T09:52:00
70,345801379324855,JPY,9919.03,7336-03-30T03:14:00
41,5281897790231730,GIP,2873.97,4977-01-25T22:21:00
30,5266885815102126,BZD,6706.28,2382-09-09T04:26:00
15,4912374570419,GMD,1657.87,7329-09-10T14:51:00
31,5526142449667546,LYD,2318.86,6612-07-21T07:57:00
19,5250254561239251,COP,9900.36,1365-01-12T06:54:00
95,378110246019112,PGK,5325.42,4413-04-28T09:07:00
41,4462436271036914,TTD,5223.83,3949-04-21T23:37:00
82,5339972522570929,MGA,6535.30,8645-05-12T13:46:00
73,348740446439781,ZAR,290.94,1405-06-23T23:40:00
59,4910064082883,LYD,995.72,9715-06-05T04:07:00
29,5445512038120941,GBP,2465.21,2541-11-29T02:32:00
65,5545611998128842,BOB,4952.99,6294-05-12T04:50:00
58,5280457105634762,BND,2959.94,3993-07-25T18:06:00
74,375193944967076,XPF,7775.82,2898-04-14T08:37:00
1,344194368026820,XBB,6683.22,7981-05-09T04:43:00
38,5182760681957864,UGX,6186.39,4544-05-19T12:06:00
59,375594413198452,BWP,628.00,1625-08-21T11:00:00
93,349627085290246,RUB,7513.23,1712-11-30T20:37:00
61,5559780296877005,BZD,8830.50,6265-02-07T03:56:00
40,5597203742938549,CHF,2542.16,2926-06-11T03:29:00
64,344294456653804,KWD,7668.42,7220-06-22T12:20:00
26,5484560496970440,KES,5698.09,5394-06-19T14:18:00
22,4571037002225,RSD,7991.33,9958-05-24T09:32:00
25,349476580470507,PHP,1863.57,9296-01-31T03:15:00
54,5297370582387831,MYR,1338.31,4194-06-12T02:59:00
10,4485457190240,TJS,904.47,9104-12-12T10:17:00
31,5260069205087983,XPD,1997.73,5580-04-07T13:25:00
25,4677299435677,NIO,256.93,5403-06-23T04:59:00
18,5312388718935415,DJF,5716.37,3897-02-16T07:06:00
95,370947669266852,THB,2954.77,5331-02-22T19:42:00
18,5459264179508707,DJF,5144.37,8968-09-13T00:42:00
59,4494803899147815,NPR,2836.14,9682-05-02T10:55:00
46,4212656889726753,JOD,8671.02,7775-04-17T04:28:00
7,347518158665645,SCR,2933.09,9816-05-01T10:42:00
92,4166710933656049,ZAR,8042.86,3742-01-03T09:22:00
88,376133418005539,BRL,9492.23,5310-02-07T03:09:00
56,4567889264097042,LTL,4218.83,7973-06-03T17:44:00
46,349561872329106,TRY,1889.80,1674-06-25T19:57:00
19,4915622811715033,LBP,1582.30,9647-01-05T10:20:00
19,4044066680758,AOA,9007.15,9249-12-05T07:06:00
74,340460272951356,UAH,5780.72,1599-12-08T20:08:00
91,4859193161276222,CDF,4262.15,6664-07-05T04:29:00
53,5314415246442016,AMD,7159.89,1333-10-09T06:01:00
96,5201520595953616,KHR,4435.37,5673-04-22T20:56:00
41,5121917671399051,INR,1651.01,6580-08-24T12:56:00
13,344667391551770,CHF,9317.50,6539-01-19T06:32:00
61,342801585903522,XBD,7775.30,4407-12-27T09:49:00
46,5456113293303854,AZN,5365.45,1682-03-30T19:15:00
93,4037932610288758,FJD,1200.82,8399-12-25T09:42:00
55,4212048383945644,BRL,1543.83,5952-07-12T11:25:00
93,5260639875012386,FJD,144.50,5902-04-08T05:30:00
66,5235559575868063,ZAR,9133.43,5360-11-12T09:34:00
80,5375221822891709,BND,9464.35,4494-11-12T03:00:00
50,4081565215435112,LBP,2229.10,1697-05-09T12:51:00
8,4077321772569,UGX,5356.59,5596-06-23T02:35:00
40,4552195203270303,GIP,9763.16,3412-12-24T14:35:00
67,4452128223755,ZMK,4752.24,9560-09-01T01:50:00
99,4488943593517463,VEF,1720.59,9014-03-15T21:59:00
27,4019550265448097,HRK,1851.56,7486-10-19T11:40:00
86,5288720353225803,TOP,5202.50,4830-04-09T23:54:00
57,4417024635592,HTG,8246.79,2904-07-10T17:27:00
93,4470109834406,HKD,7740.97,4882-03-15T00:20:00
14,4839200356915,INR,1632.50,1302-01-22T18:08:00
24,371532375814013,BOB,6280.97,4864-06-24T04:07:00
80,4678500955697547,VND,3241.53,7734-08-21T19:35:00
96,376062990988506,NIO,3564.03,1941-06-01T01:53:00
91,5407568104923838,KRW,1156.73,9199-12-17T17:41:00
69,4583027832790,IRR,3952.27,5184-02-09T06:10:00
30,349681506567277,FJD,363.31,4252-06-18T17:46:00
52,346663727630733,DZD,707.72,9805-02-16T15:05:00
53,343095259239050,STD,1771.00,5949-02-23T10:31:00
44,5297161031815187,KWD,3842.95,6857-03-17T20:15:00
100,347299775536194,DOP,9141.35,2210-04-17T06:29:00
83,4547941212874694,KYD,5958.51,6731-05-17T16:20:00
24,371241261205719,AFN,2711.77,6478-02-21T04:40:00
81,4342684298396,KPW,9500.56,6291-02-07T11:09:00
97,370223516505085,XBB,7994.50,5976-06-22T10:33:00
94,347888362690564,MOP,1442.62,8609-03-28T11:01:00
84,4107821956766,TZS,538.29,7703-11-28T06:02:00
85,378232330260408,ZAR,2717.45,8282-04-17T16:28:00
47,5527036945440540,HNL,7000.82,7195-06-06T13:29:00
56,5482879347789060,GHS,5436.15,7869-06-28T13:37:00
8,347849564191987,CZK,4713.26,9047-03-02T05:16:00
38,5353709895296406,GIP,443.88,9446-06-30T22:00:00
14,376464426621161,DZD,2940.56,3379-05-30T04:50:00
6,4028222532905601,MKD,1477.01,3040-07-14T06:56:00
27,4128898197549161,VND,5408.21,3789-07-22T10:53:00
67,5540626425043633,SEK,478.27,2710-10-28T02:25:00
60,5415185983341410,BSD,6406.13,1292-08-04T02:07:00
54,342038554768322,XPT,2368.69,9000-04-19T05:21:00
8,377038242799662,RUB,3283.00,4410-06-08T04:22:00
10,5240285563799788,AOA,9467.06,4015-10-18T12:28:00
61,341867591997726,INR,8685.29,8886-12-16T06:27:00
45,5454900478049381,SCR,3261.80,4698-04-25T23:52:00
